call_number,title,description,tags,image_path
35890170,The Bridges of Madison County,"A moving love story about a photographer on assignment to shoot the historic bridges of Madison County. He meets a housewife, whose husband and children are away on a trip, and the film traces a brief affair that is never sordid but instead one of two soul mates who have met too late.","VHS, drama",libib-sync/batch-0010/35890170.jpg
91062010,The Broken Hearts Club,"A fresh, funny, real story about a group of gay men in Hollywood, their lovers and friends, and the often hilarious, occasionally poignant space in between -- that is if they can get any space at all. As they make their ways in the world with and without each other, they are suddenly faced with an unexpected tragedy. The group finds comfort the only way they ever have -- together.","DVD, comedy",libib-sync/batch-0010/91062010.jpg
89451770,The Color of Money,"Former pool hustler ""Fast Eddie"" Felson (Paul Newman) decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria (Tom Cruise) and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.","VHS, drama",libib-sync/batch-0010/89451770.jpg
75156730,The Elm-Chanted Forest,"A painter who can temporarily talk to the creatures of an enchanted forest must help them stop the evil Cactus King, who's building an army of magical living weapons and machines to turn the forest into a wasteland perfect for the cacti.","VHS, kids-family",libib-sync/batch-0010/75156730.jpg
34612218,The End of the Affair,"In the years following World War II, writer Maurice Bendrix (Ralph Fiennes) has an unexpected run-in with Henry Miles (Stephen Rea) and his wife, Sarah (Julianne Moore), with whom he once shared a passionate affair. Henry, who never knew, confides in Maurice that he suspects Sarah of adultery, leading to the hiring of a detective (Ian Hart) to follow her. As Sarah never explained why she called off their affair, Maurice follows the investigation closely, his feelings for her reawakened.","VHS, drama",libib-sync/batch-0010/34612218.jpg
89877754,The Fan,"A troubled salesman who peddles knives, Gil Renard (Robert De Niro) has a volatile personality, which has resulted in divorce and a strained relationship with his young son. The one thing that Renard cares passionately about is baseball, particularly the San Francisco Giants and the team's newest recruit, Bobby Rayburn (Wesley Snipes). As Renard's personal life continues to crumble, he begins obsessively tracking Rayburn, leading to kidnapping and even murder.","VHS, thriller",libib-sync/batch-0010/89877754.jpg
13695482,The Finest Hours,"A biography of Winston Churchill, shown through re-creations and actual film footage and told by Orson Welles.","VHS, drama",libib-sync/batch-0010/13695482.jpg
34579450,The General's Daughter,"When the body of Army Capt. Elizabeth Campbell (Leslie Stefanson) is found on a Georgia military base, two investigators, Warrant Officers Paul Brenner (John Travolta) and Sara Sunhill (Madeleine Stowe), are ordered to solve her murder. What they uncover is anything but clear-cut. Unseemly details emerge about Campbell's life, leading to allegations of a possible military cover-up of her death and the involvement of her father, Lt. Gen. Joseph Campbell (James Cromwell).","VHS, thriller",libib-sync/batch-0010/34579450.jpg
94437114,The Girl Who Played With Fire,Computer hacker Lisbeth Salander is accused of three murders while investigating a sex-trafficking ring with journalist Mikael Blomkvist. Lisbeth goes on the run while Mikael works to clear her name.,"Blu-Ray, thriller",libib-sync/batch-0010/94437114.jpg
94535418,The Girl With The Dragon Tattoo,"Disgraced financial reporter Mikael Blomkvist (Daniel Craig) finds a chance to redeem his honor after being hired by wealthy Swedish industrialist Henrik Vanger (Christopher Plummer) to solve the 40-year-old murder of Vanger's niece, Harriet. Vanger believes that Harriet was killed by a member of his own family. Eventually joining Blomkvist on his dangerous quest for the truth is Lisbeth Salander (Rooney Mara), an unusual but ingenious investigator whose fragile trust is not easily won.","Blu-Ray, thriller",libib-sync/batch-0010/94535418.jpg
72174842,The Goonies,"The Goonies follows a tight-knit group of kids in a coastal town who embark on a high-stakes treasure hunt after finding an old pirate map—a quest that could save their homes from foreclosure. Their adventure leads through underground tunnels, elaborate booby traps, and run-ins with a criminal family. Loved for its charm, energy, and camaraderie, it’s a nostalgic, fun ride that blends youthful humor with Spielberg-style adventure.","VHS, kids-family",libib-sync/batch-0010/72174842.jpg
51520506,The Hollywood Knights,"It's Halloween night, 1965, and members of the Hollywood Knights -- a drag-racing club -- have just been informed that their cherished Beverly Hills, Calif., hangout, Tubby's Diner, is being demolished to make way for an office building. Newbomb Turk (Robert Wuhl), the club's leader, vows to fight back. Duke (Tony Danza) and his girlfriend, Suzie Q (Michelle Pfeiffer), help Newbomb as they navigate a rough patch in their relationship. Meanwhile, the police work to shut the diner down.","VHS, comedy",libib-sync/batch-0010/51520506.jpg
90832634,The Itaian Job,"After a heist in Venice, Steve turns on his partners in crime, killing safecracker John Bridger and keeping all the gold for himself; the rest of the team, including leader Charlie Croker, driver Handsome Rob, explosives man Left Ear and tech geek Lyle, vows revenge; they enlist the help of Bridger's daughter, Stella, and plot to recover the gold from Steve's Los Angeles mansion.","DVD, action",libib-sync/batch-0010/90832634.jpg
67471610,The Killers,"Two hit men walk into a diner asking for a man called ""the Swede"" (Burt Lancaster). When the killers find the Swede, he's expecting them and doesn't put up a fight. Since the Swede had a life insurance policy, an investigator (Edmond O'Brien), on a hunch, decides to look into the murder. As the Swede's past is laid bare, it comes to light that he was in love with a beautiful woman (Ava Gardner) who may have lured him into pulling off a bank robbery overseen by another man (Albert Dekker).","Blu-Ray, action",libib-sync/batch-0010/67471610.jpg
89320698,The Kind and I,"In this film adaptation of the Rodgers & Hammerstein musical, widowed Welsh mother Anna Leonowens (Deborah Kerr) becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam (Yul Brynner). Anna and the king have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the king.","VHS, musical",libib-sync/batch-0010/89320698.jpg
35235834,The Last Broadcast,"A man (David Beard) films a documentary about four men who went into the Pine Barrens of New Jersey looking for the Jersey Devil, and only one survives.","DVD, horror",libib-sync/batch-0010/35235834.webp
07837946,The Last Temptation of Christ,"Jesus (Willem Dafoe), a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas (Harvey Keitel) -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt. As he is put to death on the cross, Jesus is tempted by visions of an ordinary life married to Mary Magdalene (Barbara Hershey).","DVD, drama",libib-sync/batch-0010/07837946.jpg
38291194,The Lighthouse,"On a remote island, Ephraim Winslow arrives as a lighthouse keeper and assists his elderly supervisor, Thomas Wake. As days pass, Ephraim is haunted by strange and mysterious visions.","Blu-Ray, drama",libib-sync/batch-0010/38291194.jpg
08427770,The Lion King,"This Disney animated feature follows the adventures of the young lion Simba (Jonathan Taylor Thomas), the heir of his father, Mufasa (James Earl Jones). Simba's wicked uncle, Scar (Jeremy Irons), plots to usurp Mufasa's throne by luring father and son into a stampede of wildebeests. But Simba escapes, and only Mufasa is killed. Simba returns as an adult (Matthew Broderick) to take back his homeland from Scar with the help of his friends Timon (Nathan Lane) and Pumbaa (Ernie Sabella).","DVD, kids-family",libib-sync/batch-0010/08427770.jpg
18418682,The Lost World: Jurassic Park,"Sequel in which the entrepreneur who genetically engineered the dinosaurs in Jurassic Park transpires to have cloned more of the prehistoric monsters on another island location. Researchers arrive to observe the creatures in their natural habitat, but hot on their heels is a band of mercenaries intent on capturing the dinosaurs and transporting them back to San Diego Zoo.","VHS, action",libib-sync/batch-0010/18418682.jpg
67176698,The Magnificent Seven Collection,The Magnificent Seven Collection is a 4-movie western box set featuring the original 1960 American classic and its three direct sequels,"Blu-Ray, action",libib-sync/batch-0010/67176698.jpg
17533946,The Mask of Zorro,"After being imprisoned for 20 years, Zorro -- Don Diego de la Vega (Anthony Hopkins) -- receives word that his old enemy, Don Rafael Montero (Stuart Wilson), has returned. Don Diego escapes and returns to his old headquarters, where he trains aimless drunk Alejandro Murrieta (Antonio Banderas) to be his successor. Meanwhile, Montero -- who has secretly raised Diego's daughter, Elena (Catherine Zeta-Jones), as his own -- hatches a plot to rob California of its gold.","VHS, action",libib-sync/batch-0010/17533946.jpg
07750394,The Pelican Brief,"Taut thriller about a young law student whose legal brief about the assassination of two Supreme Court justices causes her to be targeted by killers. She realizes just how accurate her accusations have been when her lover and mentor is murdered. Forced to go on the run in New Orleans, she is aided by a journalist who helps her unravel a conspiracy involving senior government figures.","VHS, drama",libib-sync/batch-0010/07750394.jpg
72109306,The Princess Bride,"The Princess Bride blends romance, adventure, comedy, and fantasy in a storybook tale framed as a grandfather reading to his reluctant grandson. Farmhand Westley embarks on a perilous quest to reunite with his beloved Buttercup, encountering duels, giants, clever banter, and whimsical perils. Celebrated for its charm, wit, and quotable lines, it’s a timeless classic appealing to all ages.","VHS, kids-family",libib-sync/batch-0010/72109306.jpg
51618810,The Prisoner of Second Ave,"Neurotic middle-aged New Yorker Mel Edison (Jack Lemmon) is fired from his advertising job, forcing his loving wife, Edna (Anne Bancroft), to become the couple's sole breadwinner. Feeling emasculated, he begins to fall into a depression. A summer heat wave, unthoughtful neighbors and a robbery only worsen matters. When Mel finally suffers a nervous breakdown, he relies on those closest to him, including Edna and his brother Harry (Gene Saks), to restore his sanity.","VHS, comedy",libib-sync/batch-0010/51618810.jpg
88829178,The Quiet Man,"After accidentally killing an opponent in the ring, boxer Sean Thornton leaves America and returns to his native Ireland, hoping to buy his family's homestead and live in peace. In doing so, he runs afoul of Will Danaher, who long coveted the property. Spitefully, Will objects when his fiery sister, Mary Kate, begins a romance with Sean and refuses to hand over her dowry. Mary Kate refuses to consummate the marriage until Sean retrieves the money.","VHS, drama",libib-sync/batch-0010/88829178.jpg
07444730,The Shawshank Redemption,"Andy Dufresne (Tim Robbins) is sentenced to two consecutive life terms in prison for the murders of his wife and her lover and is sentenced to a tough prison. However, only Andy knows he didn't commit the crimes. While there, he forms a friendship with Red (Morgan Freeman), experiences brutality of prison life, adapts, helps the warden, etc., all in 19 years.","DVD, drama",libib-sync/batch-0010/07444730.jpg
31127034,The Siege,"After terrorists attack a bus in Brooklyn, a Broadway theater and FBI headquarters, FBI anti-terrorism expert Anthony Hubbard (Denzel Washington) teams up with CIA agent Elise Kraft (Annette Bening) to investigate. Soon, martial law is declared in New York City, and General William Devereaux (Bruce Willis), a sadistic racist, is put in command. When Devereaux begins rounding up Arab-Americans and forcing them into a detention camp, Hubbard and Kraft must fight back in the name of freedom.","DVD, action",libib-sync/batch-0010/31127034.jpg
27731450,The Sorcerer's Apprentice,"Dave Stutler is just an average guy, but the wizard Balthazar Blake sees in him a hidden talent for sorcery. He becomes Balthazar's reluctant protégé, getting a crash course in the art of magic. As Dave prepares to help his mentor defend Manhattan from a powerful adversary, he wonders if he can survive the training, save the city and find his true love.","DVD, kids-family",libib-sync/batch-0010/27731450.jpg
35595258,The Terminal,"When Viktor Navorski (Tom Hanks), an Eastern European tourist, arrives at JFK in New York, war breaks out in his country, and he finds himself caught up in international politics. Because of the war, the Department of Homeland Security won't let him enter or exit the United States. He's trapped at JFK -- indefinitely. While living at the airport, Viktor falls for a flight attendant (Catherine Zeta-Jones). She may have feelings for him too. But what good is love if Viktor can't leave the terminal?","VHS, drama",libib-sync/batch-0010/35595258.webp
07815930,The Thomas Crown Affair,"Bored billionaire Thomas Crown (Pierce Brosnan) decides to entertain himself by stealing a Monet from a reputed museum. When Catherine Banning (Rene Russo), an investigator for the museum's insurance company, takes an interest in Crown, a complicated back-and-forth game with romantic undertones begins between them. In an attempt to find out where Banning's loyalties lie, Crown returns the painting and essentially turns himself in, hoping that Banning's feelings for him will lead to an escape.","VHS, drama",libib-sync/batch-0010/07815930.jpg
30864890,The Transporter,"Ex-Special Forces operator Frank Martin (Jason Statham) lives what seems to be a quiet life along the French Mediterranean, hiring himself out as a mercenary transporter who moves goods - human or otherwise - from one place to another. No questions asked. Dangerous complications ensue when he is hired to kidnap the feisty daughter of a lethal Chinese crime lord who's smuggling his fellow countrymen into France.","DVD, action",libib-sync/batch-0010/30864890.jpg
17468410,Thief,"A highly skilled jewel thief, Frank (James Caan) longs to leave his dangerous trade and settle down with his girlfriend, Jessie (Tuesday Weld). Eager to make one last big score in order to begin living a legitimate life, Frank reluctantly associates with Leo (Robert Prosky), a powerful gangster. Unfortunately for Frank, Leo wants to keep him in his employ, resulting in a tense showdown when he finally tries to give up his criminal activities once and for all.","VHS, action",libib-sync/batch-0010/17468410.jpg
51586042,There's Something About Mary: Special Edition,"Ted's dream prom date with Mary never happens due to an embarrassing injury at her home. Years later, Ted hires Pat Healy to track down Mary so he can reconnect with her. Pat lies to Ted about Mary, and he finds out everything he can about her to trick her into dating him. Ted travels to meet Mary and has to weave through the web of lies that Pat and Mary's friend Tucker have woven to try and win her over.","VHS, comedy",libib-sync/batch-0010/51586042.jpg
19074042,They Call Me Mister Tibbs!,"In this sequel to ""In The Heat of the Night,"" Detective Virgil Tibbs (Sidney Poitier) must solve the murder of a prostitute. The last person witnessed with the victim is Tibbs' friend, Logan Sharpe (Martin Landau), a preacher and activist. Despite his loyalty, Tibbs must investigate when Sharpe admits having visited the prostitute. In addition to his police work, Tibbs must also ease tension with his wife (Barbara McNair), who wants him to spend more time with her and their children.","VHS, action",libib-sync/batch-0010/19074042.jpg
35824634,Tin Cup,"Roy McAvoy was a golf pro with a bright future, but his rebellious nature and bad attitude cost him everything. Now working as a golf instructor, he falls for his newest pupil, Dr. Molly Griswold, a psychiatrist who happens to be the girlfriend of PGA Tour star and Roy's rival, David Simms. After he is humiliated by Simms at a celebrity golf tournament, McAvoy decides to make a run for the PGA Tour, as well as Molly's heart.","VHS, drama",libib-sync/batch-0010/35824634.jpg
08231162,Titanic,"Poor artist Jack and rich debutante Rose fall in love with each other while aboard the unsinkable Titanic. However, the trip takes a turn for the worse when the ship hits an iceberg.","DVD, drama",libib-sync/batch-0010/08231162.jpg
13597178,Twice in a Lifetime,"A middle-aged steelworker is content with his job and his family, but feels that something is missing in his life. On his 50th birthday, he stops in at a local bar for a drink to celebrate. He finds himself attracted to the young, very sexy barmaid--and, to his surprise, he finds that she is also very attracted to him.","VHS, drama",libib-sync/batch-0010/13597178.jpg
51651578,Twin Town,"While working on a roof, Fatty (Huw Ceredig) tumbles off a ladder and injures himself, initiating a feud between his family and the roof's contractor, drug dealer Bryn Cartwright (William Thomas). Fatty's twin junkie grandsons, Julian (Llyr Ifans) and Jeremy (Rhys Ifans) -- who are not in fact twins --attempt to procure compensation from Cartwright, who refuses to pay up. The doped-up Julian and Jeremy then inflict anarchy not only on Cartwright and his family but on anyone they encounter.","VHS, comedy",libib-sync/batch-0010/51651578.jpg
18779130,Twister,"During the approach of the most powerful storm in decades, university professor Dr. Jo Harding (Helen Hunt) and an underfunded team of students prepares the prototype for Dorothy, a ground-breaking tornado data-gathering device conceived by her estranged husband, Bill (Bill Paxton). When Harding tells Bill that Dorothy is ready for testing -- and that their privately funded rival Dr. Jonas Miller (Cary Elwes) has stolen the idea and built his own -- Bill rejoins the team for one last mission.","VHS, action",libib-sync/batch-0010/18779130.jpg
11074042,Two Bits,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.","VHS, drama",libib-sync/batch-0010/11074042.jpg
18680826,Vanishing Point,"Vietnam War hero Kowalski (Barry Newman) has become a pill-addicted driver for hire. Transporting a car from Colorado to California, he enlivens the journey by making a wager with his drug dealer: If the trip takes under 15 hours, Kowalski's latest amphetamine purchase is free. But Kowalski's recklessness on the road results in a much-publicized police chase. Radio jock Super Soul (Cleavon Little) covers the pursuit and turns Kowalski, who refuses to pull over, into a martyr for freedom.","VHS, action",libib-sync/batch-0010/18680826.jpg
08329466,West Side Story Box Set,"A musical in which a modern day Romeo and Juliet are involved in New York street gangs. On the harsh streets of the upper west side, two gangs battle for control of the turf. The situation becomes complicated when a gang member falls in love with a rival's sister.","DVD, drama",libib-sync/batch-0010/08329466.jpg
88435962,When Harry Met Sally,"In 1977, college graduates Harry Burns (Billy Crystal) and Sally Albright (Meg Ryan) share a contentious car ride from Chicago to New York, during which they argue about whether men and women can ever truly be strictly platonic friends. Ten years later, Harry and Sally meet again at a bookstore, and in the company of their respective best friends, Jess (Bruno Kirby) and Marie (Carrie Fisher), attempt to stay friends without sex becoming an issue between them.","VHS, romantic-comedy",libib-sync/batch-0010/88435962.jpg
35791866,Witness,"Detective John Book is assigned to guard Amish mother Rachel Lapp and her son Samuel, who witnessed a murder in the toilets at Philadelphia station. However, the killers are after them and the three must hide out in Lapp's community, where Book's aggressive, hard-bitten manner clashes with the gentler beliefs of the Amish.","VHS, drama",libib-sync/batch-0010/35791866.jpg
30963194,X2 X-Men United,"X2: X-Men United (2003) is the acclaimed sequel to the 2000 X-Men film. Directed by Bryan Singer, the action sci-fi follows a reluctant alliance between the X-Men and their traditional enemies, the Brotherhood of Mutants, to stop Colonel William Stryker, who is attempting to use Professor X's mind and a modified Cerebro to exterminate all mutants","DVD, action",libib-sync/batch-0010/30963194.webp
