id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
obar2hr0an,movie,"John Wick","Chad Stahelski, David Leitch",Chad,Stahelski,"Rental Library",0031398211044,031398211044,"Legendary assassin John Wick (Keanu Reeves) retired from his violent career after marrying the love of his life. Her sudden death leaves John in deep mourning. When sadistic mobster Iosef Tarasov (Alfie Allen) and his thugs steal John's prized car and kill the puppy that was a last gift from his wife, John unleashes the remorseless killing machine within and seeks vengeance. Meanwhile, Iosef's father (Michael Nyqvist) -- John's former colleague -- puts a huge bounty on John's head.","Lionsgate Home Entertainment",2015-02-03,,"action, blu-ray",,,,,67209466,,,,,2,,,"Keanu Reeves, Adrianne Palicki, Bridget Regan, Willem Dafoe, Bridget Moynahan",2.40:1,,,,,,,,2026-09-17,1
e90mhra5u2,movie,Crumb,"Terry Zwigoff",Terry,Zwigoff,"Rental Library",0715515061315,715515061315,"Filmmaker Terry Zwigoff creates a complex but affectionate portrait of his longtime friend, underground cartoonist Robert Crumb. A notorious curmudgeon who would prefer to be alone with his fellow cartoonist wife Aline Kominsky-Crumb and his beloved vintage jazz records, Crumb reveals himself to be a complicated personality who suffered a troubled upbringing and harbors a philosophical opposition to the 1960s hippie underground that first celebrated his work.","Criterion Collection",2010-08-10,,"blu-ray, documentary",,,120,,67012858,,,,,1,,,"Robert Crumb, Aline Crumb, Charles Crumb, Maxon Crumb",1.37:1,,,,,,,,2026-09-17,1
gakw8f1bt4,movie,"The Lives of Others","Florian Henckel Von Donnersmarck",Florian,Donnersmarck,"Rental Library",0043396209480,043396209480,"In 1983 East Berlin, dedicated Stasi officer Gerd Wiesler (Ulrich Mühe), doubting that a famous playwright (Sebastian Koch) is loyal to the Communist Party, receives approval to spy on the man and his actress-lover Christa-Maria (Martina Gedeck). Wiesler becomes unexpectedly sympathetic to the couple, then faces conflicting loyalties when his superior takes a liking to Christa-Maria and orders Wiesler to get the playwright out of the way.","Sony Pictures Home Entertainment",2007-08-21,,"blu-ray, thriller",,,138,,66914554,,,,,1,,,"Martina Gedeck, Ulrich Muhe, Sebastian Koch, Ulrich Tukur",2.35:1,,,,,,,,2026-09-17,1
6umk5lw8dt,movie,"The Cat o' Nine Tails","Dario Argento",Dario,Argento,"Rental Library",0760137137580,760137137580,"A blind, retired journalist teams up with a newspaper reporter hoping to catch a killer connected to a pharmaceutical company's experimental research projects.","Arrow Video",2018-08-14,,"blu-ray, thriller",,,112,,66881786,,,,,1,,,"Karl Malden, James Francisus, Catherine Spark",,,,,,,,,2026-09-17,1
2ogpsqqtqt,movie,"Shutter Island","Martin Scorsese",Martin,Scorsese,"Rental Library",0032429258144,32429258144,"The implausible escape of a brilliant murderess brings U.S. Marshal Teddy Daniels and his new partner to Ashecliffe Hospital, a fortress-like insane asylum located on a remote, windswept island. The woman appears to have vanished from a locked room, and there are hints of terrible deeds committed within the hospital walls. As the investigation deepens, Teddy realizes he will have to confront his own dark fears if he hopes to make it off the island alive.","Paramount Pictures Home Entertainment",2016-01-24,,"dvd, thriller",,,138,,66849018,,,,,1,,,"Ben Kingsley, Leonardo DiCaprio, Emily Mortimer, Patricia Clarkson, Mark Ruffalo",,,,,,,,,2026-09-17,1
w1e6ycmisd,movie,"Promising Young Woman","Emerald Fennell",Emerald,Fennell,"Rental Library",0191329134108,191329134108,"Nothing in Cassie's life is what it appears to be -- she's wickedly smart, tantalizingly cunning, and she's living a secret double life by night. Now, an unexpected encounter is about to give Cassie a chance to right the wrongs from the past.","Universal Pictures Home Entertainment",2021-03-16,,"blu-ray, thriller",,,114,,66816250,,,,,1,,,"Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown, Jennifer Coolidge",2.39:1,,,,,,,,2026-09-17,1
bpyioe2cho,movie,"Four Weddings and a Funeral","Mike Newell",Mike,Newell,"Rental Library",0826663195484,826663195484,"Lovable Englishman Charles and his group of friends seem to be unlucky in love. When Charles meets a beautiful American named Carrie at a wedding, he thinks his luck may have changed. But, after one magical night, Carrie returns to the States, ending what might have been. As Charles and Carrie's paths continue to cross -- over a handful of nuptials and one funeral -- he comes to believe they are meant to be together, even if their timing always seems to be off.","SHOUT! FACTORY",2019-02-12,,"blu-ray, romantic-comedy",,,118,,78296058,,,,,1,,,"Hugh Grant, Andie MacDowell, Kristin Scott Thomas, Rowan Atkinson, Simon Callow",1.85:1,,,,,,,,2026-09-17,1
xlz2nuajps,movie,"Chasing Amy","Kevin Smith",Kevin,Smith,"Rental Library",0031398137238,031398137238,"A comic-book writer stumbles upon the love of his life, only to discover that she is gay. The situation is exacerbated by his roommate and professional partner who becomes increasingly threatened by the possibility that he will be replaced. The third film in writer-director's New Jersey trilogy, following on from `Clerks' and `Mallrats'.",Lionsgate,2011-04-26,,"blu-ray, comedy",,,,,78263290,,,,,1,,,"Ben Affleck, Joey Lauren Adams, Jason Lee, Jason Mewes, Kevin Smith",,,,,,,,,2026-09-17,1
ri1vpdnxoz,movie,"Chasing Amy",,,,"Rental Library",0031398137221,031398137221,"A comic-book writer stumbles upon the love of his life, only to discover that she is gay. The situation is exacerbated by his roommate and professional partner who becomes increasingly threatened by the possibility that he will be replaced. The third film in writer-director's New Jersey trilogy, following on from `Clerks' and `Mallrats'.",,,,"comedy, dvd",,,,,78132218,,,,,,,,,,,,,,,,,2026-09-17,1
m4x7dvb31h,movie,"This is the End","Seth Rogen, Evan Goldberg",Seth,Rogen,"Rental Library",0043396417656,043396417656,"This Is the End is a 2013 American apocalyptic comedy film written, directed and produced by Seth Rogen and Evan Goldberg in their directorial debuts.","Sony Pictures Entertainment",2013-10-01,,"comedy, dvd",,,107,,78099450,,,,,1,,,"James Franco, Jonah Hill, Seth Rogen, Jay Baruchel, Danny McBride",2.40:1,,,,,,,,2026-09-17,1
ywh5a0kr71,movie,"The Art of Getting By",,,,"Rental Library",24543774297,024543774297,"George (Freddie Highmore) is a senior at a posh Manhattan prep school, but his disaffected attitude leaves little room for toeing the line. He'd rather doodle and read philosophy, and he strenuously avoids his parents (Rita Wilson, Sam Robards) whenever possible. Unfortunately, George's attitude is endangering his chances of graduating. Then he meets Sally (Emma Roberts). George finds himself falling in love with her, but an older artist (Michael Angarano) adds a complication to the mix.","20th Century Fox",2011-11-29,,"dvd, romantic-comedy",,,84,,78001146,,,,,1,,,"Freddie Highmore, Emma Roberts",2.40:1,,,,,,,,2026-09-17,1
kq7e30jysl,movie,"Love Actually",,,,"Rental Library",0025192329326,25192329326,"Nine intertwined journeys examine the complexities of the one emotion that connects all individuals, love. Among these individuals is David, the handsome, newly elected British prime minister who falls for a junior staffer. Sarah is a graphic designer whose devotion to her mentally ill brother complicates her love life. Harry, a married man, is tempted by his attractive new secretary.","Universal Pictures Home Entertainment",2014-01-07,,"dvd, romantic-comedy",,,135,,77968378,,,,,1,,,"Hugh Grant, Liam Neeson, Colin Firth, Laura Linney, Emma Thompson",2.35:1,,,,,,,,2026-09-17,1
t0bnfi093y,movie,"Annie Hall",,,,"Rental Library",0883904256427,883904256427,"Comedian Alvy Singer (Woody Allen) examines the rise and fall of his relationship with struggling nightclub singer Annie Hall (Diane Keaton). Speaking directly to the audience in front of a bare background, Singer reflects briefly on his childhood and his early adult years before settling in to tell the story of how he and Annie met, fell in love, and struggled with the obstacles of modern romance, mixing surreal fantasy sequences with small moments of emotional drama.",,,,"blu-ray, comedy",,,,,77804538,,,,,,,,,,,,,,,,,2026-09-17,1
hetdqn219k,movie,"The Internship Unrated","Shawn Levy",Shawn,Levy,"Rental Library",0024543868019,024543868019,"After old-school salesmen Billy and Nick find themselves downsized, Billy decides that, despite their complete lack of technological savvy, they should work for Google. The friends somehow manage to finagle internships at the Internet giant and promptly head out to Silicon Valley. Viewed with disdain by most of their fellow interns, Billy and Nick join forces with the rest of the misfit ""nooglers"" to make it through a series of competitive team challenges.","20th Century Fox",2013-10-22,,"comedy, dvd",,,120,,77771770,,,,,1,,,"Vince Vaughn, Owen Wilson, Rose Byrne, Max Minghella, Aasif Mandvi",2.35:1,,,,,,,,2026-09-17,1
obar21x0an,movie,"E.T. The Extra-Terrestrial","Steven Spielberg",Steven,Spielberg,"Rental Library",0025192153716,025192153716,"After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.","Universal Pictures",2012-10-09,,"blu-ray, kids-family",,,115,,77640698,,,,,2,,,"Henry Thomas, Dee Wallace",1.85:1,,,,,,,,2026-09-17,1
e90mhxp5u2,movie,"The Lord of the Rings: The Fellowship of the Ring","Peter Jackson",Peter,Jackson,"Rental Library",0794043554223,794043554223,"The future of civilization rests in the fate of the One Ring, which has been lost for centuries. Powerful forces are unrelenting in their search for it. But fate has placed it in the hands of a young Hobbit named Frodo Baggins (Elijah Wood), who inherits the Ring and steps into legend. A daunting task lies ahead for Frodo when he becomes the Ring-bearer - to destroy the One Ring in the fires of Mount Doom where it was forged.",WarnerBrothers,2002-08-06,,"dvd, fantasy",,,178,,32503290,,,,,2,,,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin",2.35:1,,,,,,,,2026-09-17,1
4jlfmo3kbx,movie,"Austin Powers: The Spy Who Shagged Me",,,,"Rental Library",0663286200931,663286200931,"In his second screen adventure, British super spy Austin Powers must return to 1969, as arch-nemesis Dr. Evil has ventured back to that year and successfully stolen Austin's ""mojo"" and set up a powerful laser and aimed it at Earth. With the help of gorgeous agent Felicity Shagwell, the newly single Austin must now not only contend with Dr. Evil, but also Evil's vicious, pint-size attack-clone, Mini-Me.","Entertainment Software Inc.",2008-02-26,,"comedy, dvd",,,55,,32044538,,,,,1,,,"Artist Not Provided",,,,,,,,,2026-09-17,1
ri1vpu4xoz,movie,"Young Frankenstein",,,,"Rental Library",0024543371571,24543371571,"Respected medical lecturer Dr. Frederick Frankenstein (Gene Wilder) learns that he has inherited his infamous grandfather's estate in Transylvania. Arriving at the castle, Dr. Frankenstein soon begins to recreate his grandfather's experiments with the help of servants Igor (Marty Feldman), Inga (Teri Garr) and the fearsome Frau Blücher (Cloris Leachman). After he creates his own monster (Peter Boyle), new complications ensue with the arrival of the doctor's fiancée, Elizabeth (Madeline Kahn).","20th Century Studios",2006-09-05,,"comedy, dvd",,,102,,31946234,,,,,1,,,"Gene Wilder, Peter Boyle, Marty Feldman, Madeline Kahn, Cloris Leachman",1.85:1,,,,,,,,2026-09-17,1
0cpxtz8dcu,movie,"The Wedding Banquet","Andrew Ahn",Andrew,Ahn,"Rental Library",0843501044247,843501044247,"Wai-Tung (Bowen Yang) and his boyfriend (Kelly Marie Tran) live happily as a gay couple in New York City. Wai-Tung has not been open about his sexuality with his Taiwanese parents (Han Gi-chan, Joan Chen), and decides to acquiesce to their wish for a traditional Chinese union by marrying Wei-Wei (Lily Gladstone), a struggling artist desperate for a green card. But the simple arrangement turns into a lavish debacle when Wai-Tung's parents plan an extravagant wedding banquet.","Decal - Bleeker Street",2025-06-10,,"comedy, dvd",,,101,,31880698,,,,,1,,,"Bowen Yang, Han Gi-Chan, Kelly Marie Tran, Lily Gladstone",,,,,,,,,2026-09-17,1
ywh5adyr71,movie,"The Peacemaker","Mimi Leder",Mimi,Leder,"Rental Library",0032429283818,032429283818,"Two trains collide in rural Russia, one of them housing nuclear weapons that go missing after the wreck, and the U.S. government is alerted. Nuclear specialist Dr. Julia Kelly (Nicole Kidman) believes that there will soon be a terrorist attack, so Lt. Col. Thomas Devoe (George Clooney) joins Dr. Kelly as they try to track down the warhead-stealing culprits. They learn that Yugoslav terrorist Gavrich (Marcel Iures) has his hands on the weapons, and he's plotting a devastating attack on New York.",PARAMOUNT,2017-09-26,,"action, dvd",,,124,,31815162,,,,,1,,,"George Clooney, Nicole Kidman",,,,,,,,,2026-09-17,1
obar2zd0an,movie,"American Gangster","Ridley Scott",Ridley,Scott,"Rental Library",0025192026577,025192026577,"Harlem drug dealer Frank Lucas rises to power in corrupt 1970s New York, equalling and surpassing the notorious Mafia families with the reach of his empire. On the other side of the law, honest cop Richie Roberts dedicates himself to taking down `the most dangerous man walking the streets'. Lucas acts with impunity, smuggling heroin into the US in the coffins of American soldiers killed in Vietnam.","Universal Pictures Home Entertainment",2009-06-21,,"action, dvd",,,177,,31389178,,,,,,,,"Denzel Washington, Russell Crowe, Chiwetel Ejiofor, Cuba Gooding, Jr., Josh Brolin",1.85:1,,,,,,,,2026-09-17,1
cnrl02ammk,movie,"The Last Stand","Kim Jee-Woon",Kim,Jee-Woon,"Rental Library",0031398167273,031398167273,"The discovery of a cure for mutations leads to a turning point for Mutants (Hugh Jackman, Halle Berry, Famke Janssen, Anna Paquin, Rebecca Romijn, Kelsey Grammer). They may now choose to give up their powers and become fully human or retain their uniqueness and remain isolated. War looms between the followers of Charles Xavier (Patrick Stewart), who preaches tolerance, and those of Magneto (Ian McKellen), who advocates survival of the fittest.",Lionsgate,2013-05-21,,"action, dvd",,,107,,30897658,,,,,1,,,"Genesis Rodriguez, Luis Guzman, Allan Padelford, Jermaine Washington, Eduardo Noriega",,,,,,,,,2026-09-17,1
t0bnfld93y,movie,"The English Patient",,,,"Rental Library",0032429350817,032429350817,"The sweeping expanses of the Sahara are the setting for a passionate love affair in this adaptation of Michael Ondaatje's novel. A badly burned man, Laszlo de Almasy (Ralph Fiennes), is tended to by a nurse, Hana (Juliette Binoche), in an Italian monastery near the end of World War II. His past is revealed through flashbacks involving a married Englishwoman (Kristin Scott Thomas) and his work mapping the African landscape. Hana learns to heal her own scars as she helps the dying man.",PARAMOUNT,2021-01-12,,"drama, dvd",,,162,,08296698,,,,,2,,,"Willem Dafoe, Ralph Fiennes, Juliette Binoche",,,,,,,,,2026-09-17,1
ayq1g6fpsz,movie,"Leaving Las Vegas","Mike Figgis",Mike,Figgis,"Rental Library",0850050736349,850050736349,"Adapted from the novel by John O'Brien, this acclaimed drama follows alcoholic screenwriter Ben Sanderson (Nicolas Cage) as he drinks himself into oblivion in Las Vegas. When Ben meets the beautiful prostitute Sera (Elisabeth Shue), they strike up an unconventional relationship -- one where she can't ask him to curb his drinking, and he can't fault her for her job. Though they offer each other support, Ben's self-destruction threatens to eclipse their bond.","Sandpiper Pictures",2025-06-03,,"drama, dvd",,,,,07870714,,,,,1,,,"Elisabeth Shue, Julian Sands, Nicolas Cage, Richard Lewis, Steven Weber",,,,,,,,,2026-09-17,1
ftoc7x4e5y,movie,Philadelphia,"Jonathan Demme",Jonathan,Demme,"Rental Library",0043396078536,043396078536,"Fearing it would compromise his career, lawyer Andrew Beckett (Tom Hanks) hides his homosexuality and HIV status at a powerful Philadelphia law firm. But his secret is exposed when a colleague spots the illness's telltale lesions. Fired shortly afterward, Beckett resolves to sue for discrimination, teaming up with Joe Miller (Denzel Washington), the only lawyer willing to help. In court, they face one of his ex-employer's top litigators, Belinda Conine (Mary Steenburgen).","Sony Pictures Home Entertainment",2004-11-02,,"drama, dvd",,,125,,07739642,,,,,2,,,"Tom Hanks, Denzel Washington, Antonio Banderas, Mary Steenburgen, Ron Vawter",1.85:1,,,,,,,,2026-09-17,1
gakw85sbt4,movie,"Fight Club","David Fincher",David,Fincher,"Rental Library",0024543044796,24543044796,"A depressed man suffering from insomnia meets a strange soap salesman named Tyler Durden and soon finds himself living in his squalid house after his perfect apartment is destroyed. The two bored men form an underground club with strict rules and fight other men who are fed up with their mundane lives. Their perfect partnership frays when Marla, a fellow support group crasher, attracts Tyler's attention.","20th Century Fox",2002-08-27,,"drama, dvd",,,139,,07706874,,,,,1,,,"Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Eion Bailey",2.40:1,,,,,,,,2026-09-17,1
ri1vpgkxoz,movie,Stepmom,,,,"Rental Library",0011575028528,011575028528,"Three years after divorcing Jackie (Susan Sarandon), the mother of his children, Luke Harrison (Ed Harris) decides to take the next step with his significantly younger girlfriend, fashion photographer Isabel Kelly (Julia Roberts). But, when the flaky Kelly meets Harrison's children for the first time, their fierce allegiance to their mother is obvious. Try as she might, Kelly fails to endear herself to her young charges -- and to Jackie -- until a looming family crisis changes everything.",,,,"drama, dvd",,,,,07379194,,,,,,,,,2.35:1,,,,,,,,2026-09-17,1
m4x7dtm31h,movie,Anastasia,"Don Bluth, Gary Goldman",Don,Bluth,"Rental Library",24543035336,024543035336,"Ten years after she was separated from her family, an eighteen-year-old orphan with vague memories of the past sets out to Paris in hopes of reuniting with her grandmother. She is accompanied by two con men, who intend to pass her off as the Grand Duchess Anastasia to the Dowager Empress for a reward.","20th Century Fox",2002-02-19,,"dvd, kids-family",,,94,,28740346,,,,,1,,,"Meg Ryan, John Cusack, Christopher Lloyd, Kelsey Grammer, Hank Azaria",2.35:1,,,,,,,,2026-09-17,1
7f20j4ohd6,movie,"Under Suspicion","Stephen Hopkins",Stephen,Hopkins,"Rental Library",0043396060593,043396060593,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.","Sony Pictures Home Entertainment",2002-01-01,,"dvd, thriller",,,110,,92057082,,,,,1,,,"Morgan Freeman, Gene Hackman, Thomas Jane, Monica Bellucci",1.85:1,,,,,,,,2026-09-17,1
obar2sq0an,movie,"I Love You, Man","John Hamburg",John,Hamburg,"Rental Library",0032429257260,032429257260,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""","Paramount Pictures Home Entertainment",2017-04-25,,"comedy, dvd",,,104,,91893242,,,,,1,,,"Rashida Jones, Jason Segal, Paul Rudd",,,,,,,,,2026-09-17,1
ayq1g8epsz,movie,"War of the Worlds",,,,"Rental Library",0191329224847,191329224847,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.","Paramount Home Ent",2022-05-17,,"dvd, sci-fi",,,,,91860474,,,,,1,,,"Dakota Fanning, Justin Chatwin, Miranda Otto, Tim Robbins, Tom Cruise",,,,,,,,,2026-09-17,1
6umk5178dt,movie,"The Fifth Element","Luc Besson",Luc,Besson,"Rental Library",0043396824096,043396824096,"The Earth is about to be destroyed by a huge ball of fire racing toward the planet. Cornelius, an old monk, knows how to stop the burning sphere with the help of Korben Dallas, a taxi driver and former secret agent and a woman named Leeloo.","Sony Pictures Home Entertainment",1997-11-25,,"dvd, sci-fi",,,126,,69533178,,,,,1,,,"Bruce Willis, Gary Oldman, Ian Holm, Chris Tucker, Milla Jovovich",2.35:1,,,,,,,,2026-09-17,1
dmnj9efu84,movie,"Demolition Man","Marco Brambilla",Marco,Brambilla,"Rental Library",0883929155361,883929155361,"With innocent victims caught in the crossfire in Los Angeles' intensifying war on crime, both cop John Spartan (Sylvester Stallone) and violent thug Simon Phoenix (Wesley Snipes) are sentenced to a state of frozen incarceration known as ""CryoPrison."" When Spartan is finally thawed 36 years later, it's 2032, and Los Angeles is now a pacifist utopia called San Angeles. But with Phoenix again on the loose, Spartan must team up with future cop Lenina (Sandra Bullock) to apprehend the killer.","Studio Distribution Services",2010-11-09,,"dvd, sci-fi",,,115,,69467642,,,,,1,,,"Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne, Benjamin Bratt",2.35:1,,,,,,,,2026-09-17,1
w1e6yapisd,movie,"Star Wars II: Attack of the Clones","George Lucas",George,Lucas,"Rental Library",0786936866551,786936866551,"Set ten years after the events of ""The Phantom Menace,"" the Republic continues to be mired in strife and chaos. A separatist movement encompassing hundreds of planets and powerful corporate alliances poses new threats to the galaxy that even the Jedi cannot stem. These moves, long planned by an as yet unrevealed and powerful force, lead to the beginning of the Clone Wars -- and the beginning of the end of the Republic.",LUCASFILM,2019-09-22,,"dvd, sci-fi",,,142,,69402106,,,,,1,,,"Ewan McGregor, Natalie Portman, Hayden Christensen, Frank Oz, Ian McDiarmid",,,,,,,,,2026-09-17,1
qhf9k3pwe4,movie,"Star Wars III: Revenge of the Sith","George Lucas",George,Lucas,"Rental Library",0786936866599,786936866599,"It has been three years since the Clone Wars began. Jedi Master Obi-Wan Kenobi (Ewan McGregor) and Jedi Knight Anakin Skywalker (Hayden Christensen) rescue Chancellor Palpatine (Ian McDiarmid) from General Grievous, the commander of the droid armies, but Grievous escapes. Suspicions are raised within the Jedi Council concerning Chancellor Palpatine, with whom Anakin has formed a bond. Asked to spy on the chancellor, and full of bitterness toward the Jedi Council, Anakin embraces the Dark Side.",LUCASFILM,2019-09-22,,"dvd, sci-fi",,,140,,69369338,,,,,1,,,"Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Frank Oz",,,,,,,,,2026-09-17,1
6umk51e8dt,movie,"Mission to Mars","Brian De Palma",Brian,Palma,"Rental Library",0717951008398,717951008398,"The first manned mission to Mars in 2020 ends in disaster when three of the crew are seemingly killed and the fourth, Luke Graham (Don Cheadle), is stranded with no way to contact Earth. Jim McConnell (Gary Sinise), Woody Blake (Tim Robbins), Phil Ohlmyer (Jerry O'Connell) and Terri Fisher (Connie Nielsen) are sent on a rescue mission to find any survivors and determine what happened. The team uncovers startling evidence that Mars may not be a dead planet after all.","TOUCHSTONE PICTURES",2002-06-04,,"dvd, sci-fi",,,113,,69303802,,,,,1,,,"Gary Sinise, Tim Robbins, Don Cheadle, Connie Nielsen, Jerry O'Connell",2.35:1,,,,,,,,2026-09-17,1
56d31wsv9x,movie,"Dune (1984)","David Lynch",David,Lynch,"Rental Library",0025192018428,25192018428,"In the year 10191, a spice called mélange is the most valuable substance known in the universe, and its only source is the desert planet Arrakis. A royal decree awards Arrakis to Duke Leto Atreides and ousts his bitter enemies, the Harkonnens. However, when the Harkonnens violently seize back their fiefdom, it is up to Paul, Leto's son, to lead the Fremen, the natives of Arrakis, in a battle for control of the planet and its spice. Based on Frank Herbert's epic novel.","Universal Pictures Home Entertainment",2009-01-27,,"dvd, sci-fi",,,137,,68910586,,,,,1,,,"Francesca Annis, Leonardo Cimino, Brad Dourif, José Ferrer, Linda Hunt",2.35:1,,,,,,,,2026-09-17,1
4jlfmdpkbx,movie,"The Terminator","James Cameron",James,Cameron,"Rental Library",0883904330929,883904330929,"Disguised as a human, a cyborg assassin known as a Terminator (Arnold Schwarzenegger) travels from 2029 to 1984 to kill Sarah Connor (Linda Hamilton). Sent to protect Sarah is Kyle Reese (Michael Biehn), who divulges the coming of Skynet, an artificial intelligence system that will spark a nuclear holocaust. Sarah is targeted because Skynet knows that her unborn son will lead the fight against them. With the virtually unstoppable Terminator in hot pursuit, she and Kyle attempt to escape.","Mgm (Video & DVD)",2015-05-05,,"dvd, sci-fi",,,108,,68648442,,,,,1,,,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen",,,,,,,,,2026-09-17,1
0cpxtf0dcu,movie,Frozen,"Chris Buck, Jennifer Lee",Chris,Buck,"Rental Library",0786936838923,786936838923,"When their kingdom becomes trapped in perpetual winter, fearless Anna (Kristen Bell) joins forces with mountaineer Kristoff (Jonathan Groff) and his reindeer sidekick to find Anna's sister, Snow Queen Elsa (Idina Menzel), and break her icy spell. Although their epic journey leads them to encounters with mystical trolls, a comedic snowman (Josh Gad), harsh conditions, and magic at every turn, Anna and Kristoff bravely push onward in a race to save their kingdom from winter's cold grip.","Walt Disney Studios Home Entertainment",2014-03-18,,"blu-ray, kids-family",,,102,,38116858,,,,,2,,,"Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad",2.20:1,,,,,,,,2026-09-17,1
m4x7d6a31h,movie,"Malevolence 3: Killer","Stevan Mena",Stevan,Mena,"Rental Library",0762183496123,762183496123,"Abused kidnap victim Martin Bristol returns to his hometown 10 years after his abduction as a child and, warped by his experiences, begins a killing spree that authorities and his family race to stop.","Mena Films",2018-10-12,,"blu-ray, horror",,,89,,94633722,,,,,2,,,"Adrienne Barbeau, Katie Gibson, Kevin McKelvy",1.85:1,,,,,,,,2026-09-17,1
ywh5abjr71,movie,"Cloudy with a Chance of Meatballs 2","Cody Cameron, Kris Pearn",Cody,Cameron,"Rental Library",0043396425071,043396425071,"His genius finally recognized by his idol Chester V, inventor Flint Lockwood gets to join Chester's company, where he can work full-time on technologies to help mankind. However, Flint soon discovers that his most-famous machine, which turns water into food, is still operating but now creates animal/vegetable hybrids. With the fate of humanity in Flint's hands, he and his friends set out to save the world from tacodiles, shrimpanzees and other deliciously dangerous creatures.","Sony Pictures Home Entertainment",2014-01-28,,"blu-ray, kids-family",,,95,,94600954,,,,,2,,,,2.40:1,,,,,,,,2026-09-17,1
8g3yvsbohq,movie,"The Great Mouse Detective","Ron Clements, Burny Mattinson, Dave Michener, John Musker",Ron,Clements,"Rental Library",0786936825022,786936825022,"Basil embarks on the greatest case of his career when London's master toymaker is kidnapped. He ends up pitting his wits against his old adversary, Professor Ratigan, who wants to become 'supreme ruler of all mousedom'.","Walt Disney Studios Home Entertainment",2012-10-09,,"blu-ray, kids-family",,,74,,94568186,,,,,2,,,"Vincent Price, Barrie Ingham, Basil Rathbone, Val Bettin, Susanne Pollatschek",1.78:1,,,,,,,,2026-09-17,1
kq7e3giysl,movie,"Cop Car","Jon Watts",Jon,Watts,"Rental Library",0191329092194,191329092194,"Two mischievous boys (James Freedson-Jackson, Hays Wellford) stumble upon a seemingly abandoned police cruiser and steal it, unaware that its murderous owner (Kevin Bacon) has stashed a hostage in the trunk.","Universal Pictures Home Entertainment",2019-02-19,,"blu-ray, thriller",,,88,,94469882,,,,,1,,,"Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim, Shea Whigham",2.40:1,,,,,,,,2026-09-17,1
t0bnfhg93y,movie,"Apocalypse Now","Francis Ford Coppola",Francis,Coppola,"Rental Library",0065935587651,065935587651,"In Vietnam in 1970, Captain Willard (Martin Sheen) takes a perilous and increasingly hallucinatory journey upriver to find and terminate Colonel Kurtz (Marlon Brando), a once-promising officer who has reportedly gone completely mad. In the company of a Navy patrol boat filled with street-smart kids, a surfing-obsessed Air Cavalry officer (Robert Duvall), and a crazed freelance photographer (Dennis Hopper), Willard travels further and further into the heart of darkness.",Imports,,,"blu-ray, drama",,,343,,94404346,,,,,1,,,"Martin Sheen, Marlon Brando, Robert Duvall, Frederic Forrest, Laurence Fishburne",,,,,,,,,2026-09-17,1
3kjhu8qarj,movie,Clueless,,,,"Rental Library",0097363321521,097363321521,"Shallow, rich and socially successful Cher (Alicia Silverstone) is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai (Brittany Murphy) a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother (Paul Rudd) was right about how misguided she was -- and falls for him.","Paramount Studio",1999-10-19,,"comedy, dvd",,,,,91029242,,,,,1,,,"Silverstone, Shawn, Murphy, Rudd",,,,,,,,,2026-09-17,1
