id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
j7s2gfhqlq,movie,"Blue Velvet","David Lynch",David,Lynch,"Rental Library",0715515229913,715515229913,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.","Criterion Collection",2019-05-28,,"blu-ray, drama",,,120,,191-BLRBLV-001A,,,,,1,,,"Laura Dern, Dennis Hopper, Kyle MacLachlan, Isabella Rossellini",,,,,,,,,2026-09-16,1
u34jskpgnz,movie,Elizabethtown,"Cameron Crowe",Cameron,Crowe,"Rental Library",0032429284815,032429284815,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.","Paramount Pictures Home Entertainment",2017-10-10,,"dvd, romantic-comedy",,,123,,191-DVDELI-001A,,,,,1,,,"Gailard Sartain, Bruce McGill, Alec Baldwin, Allison Munn, Jessica Biel",,,,,,,,,2026-09-16,1
dmnxz4qu84,movie,"A Serious Man",,,,"Rental Library",0025195052740,025195052740,"It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",MOVIE,2010-02-09,,"comedy, dvd",,,90,,191-DVDASE-001A,,,,,,,,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Aaron Wolff",,,,,,,,,2026-09-16,1
2ogaqb4tqt,movie,Re-Animator,"Stuart Gordon",Stuart,Gordon,"Rental Library",0850045066079,850045066079,"Conducting clandestine experiments within the morgue at Miskatonic University, scientist Herbert West reveals to a fellow graduate student his groundbreaking work concerning the re-animation of fresh corpses.","Eagle Rock Pictures",2025-11-11,,"blu-ray, sci-fi",,,84,,191-BLRREA-001A,,,,,,,,"Barbara Crampton, Bruce Abbott, David Gale, Jeffrey Combs",,,,,,,,,2026-09-16,1
w1e9c50isd,movie,Casino,"Martin Scorsese",Martin,Scorsese,"Rental Library",0025192015922,025192015922,"This sleek electronic handheld device offers an authentic gaming experience with multiple classic vegas-style play modes and a high-contrast digital display. Its pocket-sized design features responsive physical buttons and automated scoring, making it the perfect portable companion for casual entertainment on the go. Experience the thrill of the jackpot anytime with this durable and easy-to-use gaming console.","Universal Studios Home Entertainment",1998-02-24,,"drama, dvd",,,178,,191-DVDCAS-001A,,,,,1,,,"Robert De Niro, Sharon Stone, Joe Pesci, James Woods, Kevin Pollak",2.35:1,,,,,,,,2026-09-16,1
bpywerzcho,movie,"Sleepless in Seattle","Nora Ephron",Nora,Ephron,"Rental Library",0043396016323,043396016323,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Across the country, an engaged woman becomes convinced that they belong together, despite their never having met. Will their paths collide despite the odds?","Sony Pictures Home Entertainment",2003-10-07,,"dvd, romantic-comedy",,,105,,191-DVDSLE-001A,,,,,1,,,"Tom Hanks, Meg Ryan, Bill Pullman, Ross Malinger, Rob Reiner","1.33:1, 1.85:1",,,,,,,,2026-09-16,1
xlzvusujps,movie,"The Jackal","Michael Caton-Jones",Michael,Caton-Jones,"Rental Library",0025192026225,025192026225,"This high-performance bowling ball features a dynamic asymmetrical core designed to deliver a massive mid-lane read and an explosive backend motion. Its premium reactive coverstock provides exceptional traction on heavy oil patterns, ensuring a powerful entry angle into the pocket. Serious players will appreciate the blend of incredible durability and relentless pin-carrying power this versatile equipment offers.","Universal Pictures Home Entertainment",2012-10-02,,"dvd, thriller",,,125,,191-DVDTHJ-001A,,,,,1,,,"Bruce Willis, Richard Gere, Sidney Poitier, Venora, Diane",2.35:1,,,,,,,,2026-09-16,1
56dmxujv9x,movie,Fear,"James Foley",James,Foley,"Rental Library",0025192039324,025192039324,"This graphic t-shirt features a bold and haunting design printed on high-quality, comfortable fabric. Its striking visual elements and modern fit make it an ideal choice for enthusiasts of alternative style or statement streetwear. The versatile color palette ensures it pairs effortlessly with denim or layered looks for any casual occasion.","Universal Pictures Home Entertainment",2017-01-03,,"dvd, thriller",,,97,,191-DVDFER-001A,,,,,1,,,"Mark Wahlberg, Reese Witherspoon, William Petersen, Alyssa Milano, Amy Brenneman",2.35:1,,,,,,,,2026-09-16,1
4jls870kbx,movie,"8 Mile","Curtis Hanson",Curtis,Hanson,"Rental Library",25192128530,025192128530,"This grit-filled drama offers a compelling look at the underground battle rap scene and the pursuit of a dream against all odds. Its powerful performances and authentic storytelling make it a must-have for fans of musical biopics and intense urban narratives. This high-definition physical release provides a crisp viewing experience for one of the most influential films of the early 2000s.","Universal Studios",2012-01-10,,"drama, dvd",,,110,,191-DVD8MI-001A,,,,,2,,,"Eminem, Kim Basinger, Mekhi Phifer, Brittany Murphy, Evan Jones",2.35:1,,,,,,,,2026-09-16,1
m4xlvj831h,movie,SYRIANA,"Stephen Gaghan",Stephen,Gaghan,"Rental Library",0012569829510,012569829510,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.","Warner Home Video",2006-10-10,,"blu-ray, drama",,,126,,191-BLRSYR-001A,,,,,1,,,"George Clooney, Matt Damon, Jeffrey Wright, Chris Cooper, William Hurt",2.40:1,,,,,,,,2026-09-16,1
obayhpv0an,movie,"The Texas Chain Saw Massacre","Tobe Hooper",Tobe,Hooper,"Rental Library",0030306193090,030306193090,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way, they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.","Mpi Home Video",2014-09-16,,"blu-ray, horror",,,79,,191-BLRTEX-001A,,,,,1,,,"Paul A. Partain, Marilyn Burns, Allen Danziger, Paul A Partain, William Vail",,,,,,,,,2026-09-16,1
8g3k7a2ohq,movie,Enchanted,"Kevin Lima",Kevin,Lima,"Rental Library",0786936716061,786936716061,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?","WALT DISNEY PICTURES",2008-03-18,,"dvd, kids-family",,,107,,191-DVDENC-001A,,,,,1,,,"Amy Adams, Patrick Dempsey, James Marsden, Timothy Spall, Rachel Covey",2.35:1,,,,,,,,2026-09-16,1
kq7fohpysl,movie,"Tango & Cash","Andrei Konchalovsky",Andrei,Konchalovsky,"Rental Library",0883929051076,883929051076,"Ray Tango and Gabriel Cash are two successful narcotics detectives who can't stand each other. Crime lord Yves Perret, furious at the loss of income they have caused him, plots an elaborate revenge against them.",WarnerBrothers,2009-04-07,,"action, blu-ray",,,104,,191-BLRTAN-001A,,,,,1,,,"Sylvester Stallone, Kurt Russell, Jack Palance, Teri Hatcher, Michael J. Pollard",2.40:1,,,,,,,,2026-09-16,1
ayqhtiipsz,movie,"Cold Pursuit","Hans Petter Moland",Hans,Moland,"Rental Library",0031398302032,031398302032,"This high-definition Blu-ray release offers a gripping cinematic experience centered on a father seeking justice in a frozen mountain landscape. It features stunning visuals of snow-covered terrain along with bonus content that provides a behind-the-scenes look at the making of this intense action thriller. The film blends dark humor with stylized violence, making it an essential addition for fans of gritty revenge stories and cinematic storytelling.","Summit Inc/Lionsgate",2019-05-14,,"action, dvd",,,119,,191-DVDCOL-001A,,,,,1,,,"Liam Neeson, Laura Dern, Emmy Rossum, Tom Bateman, William Forsythe",,,,,,,,,2026-09-16,1
ftobydbe5y,movie,"Can't Hardly Wait","Deborah Kaplan, Harry Elfont",Deborah,Kaplan,"Rental Library",0043396027145,043396027145,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.","Sony Pictures Home Entertainment",1998-11-17,,"comedy, dvd",,,2,,191-DVDCAN-001A,,,,,2,,,"Jennifer Hewitt, Ethan Embry, Lauren Ambrose, Seth Green, Peter Facinelli","1.33:1, 1.85:1",,,,,,,,2026-09-16,1
6um4lay8dt,movie,"Cowboys & Aliens","Jon Favreau",Jon,Favreau,"Rental Library",0025192074783,025192074783,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.","Universal Pictures Home Entertainment",2014-03-11,,"blu-ray, sci-fi",,,254,,191-BLRCWB-001A,,,,,1,,,"Daniel Craig, Harrison Ford, Olivia Wilde, Sam Rockwell, Adam Beach",2.40:1,,,,,,,,2026-09-16,1
w1e9cvdisd,movie,"Say Anything","Cameron Crowe",Cameron,Crowe,"Rental Library",0024543617266,024543617266,"Average student and eternal optimist Lloyd Dobler seeks to capture the heart of Diane Court, a beautiful but unattainable valedictorian classmate. He surprises just about everyone - including himself - when she returns the sentiment. However, Diane's divorced, over-protective father soon begins to disapprove of the match, and Lloyd realises that it's going to take more than just the power of love to conquer all.","20th Century Studios",2009-11-03,,"comedy, dvd",,,100,,191-DVDSAY-001A,,,,,1,,,"Amy Brooks, Jonathan Chapin, Lois Chiles, Gloria Cromwell, Joan Cusack",1.85:1,,,,,,,,2026-09-16,1
obayhn20an,movie,"Spider-Man 3","Sam Raimi",Sam,Raimi,"Rental Library",0043396159280,043396159280,"This poseable action figure features the iconic black costume design and multiple points of articulation for dynamic display options. Detailed sculpting captures the intricate web patterns and athletic build, making it a must-have addition for any classic superhero figure collection. High-quality materials ensure durability whether it is being used for imaginative play or showcased on a shelf.","Sony Pictures Home Entertainment",2007-10-30,,"action, dvd",,,139,,191-DVDSPD-001A,,,,,1,,,"Tobey Maguire, Kirsten Dunst, Topher Grace, Thomas Haden Church, James Franco",2.40:1,,,,,,,,2026-09-16,1
j7s2g5zqlq,movie,"Lost in Translation",,,,"Rental Library",0025192395727,025192395727,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.","Innotrac - NBC Universal",,,"comedy, dvd",,,,,191-DVDLOS-001A,,,,,,,,,,,,,,,,,2026-09-16,1
6um4lpr8dt,movie,"Kill Bill Volume 2",,,,"Rental Library",0074470102021,074470102021,"This high-definition Blu-ray edition brings the thrilling conclusion of the legendary revenge saga to life with stunning visual clarity and immersive audio. Collectors will appreciate the inclusion of exclusive bonus features, including deleted scenes and a behind-the-scenes look at the making of this cinematic masterpiece. It is an essential addition for any film enthusiast looking to complete their library of iconic action cinema.","MUSIC VIDEO DISTRIBUTORS",,,"dvd, thriller",,,,,191-DVDKIL-001A,,,,,1,,,,,,,,,,,,2026-09-16,1
dmnxzyiu84,movie,Ratatouille,"Brad Bird, Jan Pinkava",Brad,Bird,"Rental Library",0786936727173,786936727173,"In one of Paris's finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family's wishes and his true calling, Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.",DISNEY/PIXAR,2007-11-06,,"dvd, kids-family",,,111,,191-DVDRAT-001A,,,,,1,,,"Brad Garrett, Lou Romano, Patton Oswalt",2.40:1,,,,,,,,2026-09-16,1
w1e9c2uisd,movie,"Spirited Away","Hayao Miyazaki, Kirk Wise",Hayao,Miyazaki,"Rental Library",0826663181579,826663181579,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.","SHOUT! FACTORY",2017-10-17,,"dvd, kids-family",,,125,,191-DVDSPI-001A,,,,,1,,,"Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takashi Naito, Yasuko Sawaguchi",1.85:1,,,,,,,,2026-09-16,1
bpywejfcho,movie,"The Royal Tenenbaums","Wes Anderson",Wes,Anderson,"Rental Library",0786936165425,786936165425,"This special edition double-disc set features a director-approved digital transfer accompanied by an audio commentary and a collection of behind-the-scenes documentaries. The physical package includes a collectible insert with original illustrations and promotional artwork that captures the whimsical aesthetic of the film. It is an essential addition for cinema enthusiasts looking to explore the creative process through extensive interviews and deleted scenes.",Criterion,2002-07-09,,"comedy, dvd",,,110,,191-DVDROY-002A,,,,,1,,,"Owen Wilson, Ben Stiller, Luke Wilson, Gene Hackman, Gwyneth Paltrow",2.40:1,,,,,,,,2026-09-16,1
ri15dfmxoz,movie,"Fear and Loathing in Las Vegas","Terry Gilliam",Terry,Gilliam,"Rental Library",0025192033926,025192033926,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.","Universal Studios",1998-11-17,,"comedy, dvd",,,119,,191-DVDFEA-001A,,,,,1,,,"Johnny Depp, Benicio Del Toro, Ellen Barkin, Craig Bierko, Gary Busey",2.35:1,,,,,,,,2026-09-16,1
m4xlvw031h,movie,"Get Out",,,,"Rental Library",0191329122723,191329122723,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",,,,"blu-ray, horror",,,,,191-BLRGET-001A,,,,,,,,,,,,,,,,,2026-09-16,1
ywhe0sar71,movie,"The Beales of Grey Gardens","Albert Maysles, David Maysles",Albert,Maysles,"Rental Library",0715515021326,715515021326,"Mother and daughter - Big Edie and Little Edie Beale - live with six cats in a crumbling house in East Hampton. Little Edie, in her 50s, who wears scarves and bright colors, sings, mugs for the camera, and talks to Al and David Maysles, the filmmakers. Big Edie, in her 70s, recites poetry, comments on her daughter's behavior, and sings ""If I Loved You"" in fine voice. She talks in short sentences; her daughter in volumes. The film is episodic: friends visit, there's a small fire in the house, Little Edie goes to the shore and swims. She talks about the Catholic Church. She's ashamed that local authorities raided the house because of all the cats. She values being different.","Criterion Collection",2006-12-05,,"documentary, dvd",,,90,,191-DVDTHB-001A,,,,,1,,,"Edith Bouvier Beale, Edith 'Little Edie' Bouvier Beale, Albert Maysles, David Maysles, Jerry Torre",1.33:1,,,,,,,,2026-09-16,1
8g3k7n9ohq,movie,"Three Kings","David O. Russell",David,Russell,"Rental Library",0883929091645,883929091645,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",WarnerBrothers,2009-11-03,,"action, dvd",,,121,,191-DVDTHR-001A,,,,,1,,,"Mark Wahlberg, Ice Cube, Spike Jonze, Nora Dunn, Jamie Kennedy",,,,,,,,,2026-09-16,1
kq7foz4ysl,movie,Bambi,"David Hand",David,Hand,"Rental Library",0786936853582,786936853582,"Experience the heartwarming classic in stunning high definition with this multi-format collection featuring the original animated masterpiece and a variety of behind-the-scenes bonus content. This anniversary set includes digital and physical copies, allowing for seamless viewing across all your favorite devices while preserving every vibrant detail of the lush hand-drawn forest. It is an essential addition for collectors and families looking to share a timeless story of friendship and nature's beauty.","WALT DISNEY ANIMATION",2017-06-06,,"blu-ray, kids-family",,,70,,191-BLRBAM-001A,,,,,2,,,"Hardy Albright, Peter Behn, Tim Davis, Donnie Dugan, Ann Gillis",1.33:1,,,,,,,,2026-09-16,1
t0bpw3t93y,movie,"Jumanji: Welcome to the Jungle",,,,"Rental Library",0043396488519,043396488519,"Experience the thrill of a high-stakes jungle adventure with this action-packed addition to your family movie collection. This physical copy allows you to revisit every comedic moment and stunning visual sequence in high definition from the comfort of your home. It includes a variety of special featurettes that take you behind the scenes for an immersive look at the making of this modern blockbuster hit.",,,,"blu-ray, kids-family",,,,,191-BLRJUM-001A,,,,,,,,,,,,,,,,,2026-09-16,1
3kj72lnarj,movie,GoodFellas,"Martin Scorsese",Martin,Scorsese,"Rental Library",0085391108085,085391108085,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",WarnerBrothers,2012-10-09,,"blu-ray, drama",,,145,,80012538,,,,,1,,,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco, Paul Sorvino",1.85:1,,,,,,,,2026-09-16,1
nxiz61j41p,movie,"Being John Malkovich","Spike Jonze",Spike,Jonze,"Rental Library",0715515095310,715515095310,"This special edition release features a high-definition digital restoration supervised by the director alongside a wealth of exclusive bonus content including behind-the-scenes documentaries and filmmaker interviews. It includes a collectible booklet containing an essay on the film's cultural impact, making it an essential addition for fans of surrealist cinema and boutique physical media.","Criterion Collection",2012-05-15,,blu-ray,,,113,,191-BLRBEI-001A,,,,,1,,,"John Malkovich, John Cusack, Cameron Diaz, Catherine Keener",,,,,,,,,2026-09-16,1
lsv836e7b9,movie,"Herbie: Fully Loaded","Angela Robinson",Angela,Robinson,"Rental Library",0786936288261,786936288261,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.","Walt Disney Home Entertainment",2005-10-25,,"dvd, kids-family",,,101,,191-WALHER-001A,,,,,1,,,"Lindsay Lohan, Justin Long, Breckin Meyer, Cheryl Hines, Jimmi Simpson",1.85:1,,,,,,,,2026-09-16,1
u34jsxkgnz,movie,"The Cabin in the Woods",,,,"Rental Library",0031398156147,031398156147,"Five friends set out for a weekend at a remote cabin in the woods, expecting nothing more than fun and relaxation. As night falls, they discover that something far more unsettling is at work and that nothing about their getaway is what it seems.",Lionsgate,2012-09-18,,"dvd, horror",,,94,,191-DVDTHC-001A,,,,,1,,,"Hemsworth, Chris, Connolly, Kristen, Hutchison, Anna Marie, Jenkins, Richard, Williams, Jesse",,,,,,,,,2026-09-16,1
iz56m92lqm,movie,"16 Blocks","Richard Donner",Richard,Donner,"Rental Library",0012569829466,012569829466,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.","Warner Home Video",2006-10-10,,"action, blu-ray",,,102,,191-BLR16B-001A,,,,,1,,,"Bruce Willis, Mos Def, David Morse, Cylk Cozart, Casey Sander",2.40:1,,,,,,,,2026-09-16,1
obayhk40an,movie,"Saving Private Ryan","Steven Spielberg",Steven,Spielberg,"Rental Library",0032429131713,032429131713,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",Paramount,,,"blu-ray, drama",,,169,,191-BLRSAV-001A,,,,,1,,,"Tom Hanks, Matt Damon, Edward Burns, Vin Diesel, Tom Sizemore",,,,,,,,,2026-09-16,1
ayqht77psz,movie,"The Forgotten","Joseph Ruben",Joseph,Ruben,"Rental Library",0043396100787,043396100787,"Telly Paretta is a grieving mother struggling to cope with the loss of her 9-year-old son. She is stunned when her psychiatrist reveals that she has created nine years of memories about a son she never had. But when she remembers a man who had a similar experience, Telly embarks on a search to prove her son's existence, and her sanity.","Sony Pictures Home Entertainment",2005-01-18,,"dvd, thriller",,,91,,191-BL2THE-001A,,,,,1,,,"Julianne Moore, Dominic West, Gary Sinise, Alfre Woodard, Linus Roache",1.85:1,,,,,,,,2026-09-16,1
e90crbc5u2,movie,"Snatch (Special Edition)","Guy Ritchie",Guy,Ritchie,"Rental Library",0043396015661,043396015661,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.","Sony Pictures Home Entertainment",2003-06-03,,"drama, dvd",,,146,,191-DVDSNA-001A,,,,,1,,,"Benicio Del Toro, Dennis Farina, Jason Flemyng, Vinnie Jones, Brad Pitt",1.85:1,,,,,,,,2026-09-16,1
ftobygme5y,movie,"You've Got Mail","Nora Ephron",Nora,Ephron,"Rental Library",0085391695424,085391695424,"Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.","Warner Home Video",1999-05-04,,"dvd, romantic-comedy",,,119,,191-DVDYOU-001A,,,,,1,,,"Tom Hanks, Meg Ryan, Katie Sagona, Greg Kinnear, Parker Posey",1.85:1,,,,,,,,2026-09-16,1
qhftb2gwe4,movie,"Catch Me If You Can",,,,"Rental Library",0667068998221,667068998221,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.","Paramount Pictures Home Entertainment",2017-12-19,,"drama, dvd",,,141,,191-DVDCAT-001A,,,,,1,,,"Leonardo DiCaprio, Tom Hanks, Candice Azzara, Nathalie Baye, James Brolin",1.85:1,,,,,,,,2026-09-16,1
6um4ln78dt,movie,"Catch and Release","Susannah Grant",Susannah,Grant,"Rental Library",0043396138896,043396138896,"For a grieving fiancée, learning to love again requires the help of her late love's three best friends.","Sony Pictures Home Entertainment",2007-05-08,,"dvd, romantic-comedy",,,112,,05487610,,,,,1,,,"Jennifer Garner, Timothy Olyphant, Kevin Smith, Sam Jaeger, Tina Lifford",2.35:1,,,,,,,,2026-09-16,1
ri15de3xoz,movie,"The Wedding Planner",,,,"Rental Library",0043396061576,043396061576,"San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, pediatrician Steve Edison, only to find he is the fiancé of her latest client. As Mary continues making their wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.",,,,"dvd, romantic-comedy",,,,,05389306,,,,,,,,,,,,,,,,,2026-09-16,1
m4xlvid31h,movie,Ray,"Taylor Hackford",Taylor,Hackford,"Rental Library",0025193061225,025193061225,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered coupling gospel and country together.","Universal Pictures Home Entertainment",2007-01-23,,"dvd, musical",,,153,,97658106,,,,,1,,,"Jamie Foxx, Regina King, Kerry Washington, Clifton Powell, Harry Lennix",1.85:1,,,,,,,,2026-09-16,1
obayhk90an,movie,Grease,"Randal Kleiser",Randal,Kleiser,"Rental Library",0032429296573,32429296573,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?","Paramount Pictures Home Entertainment",2018-04-24,,"dvd, musical",,,110,,97592570,,,,,1,,,"Frankie Avalon, Didi Conn, John Travolta, Jeff Conaway, Stockard Channing",,,,,,,,,2026-09-16,1
cnri5wgmmk,movie,"Beyond White Space",,,,"Rental Library",31398298847,031398298847,"When a deep space fishing vessel is robbed by a gang of pirates, the Captain makes a daring decision to go after a rare and nearly extinct species. His obsession propels them further into space as the crew spins toward mutiny and betrayal.","Lionsgate Home Entertainment",2019-01-15,,"dvd, sci-fi",,,,,97527034,,,,,1,,,"Holt McCallany, Zulay Henao, Dave Sheridan",,,,,,,,,2026-09-16,1
kq7foskysl,movie,"Minority Report",,,,"Rental Library",0678149019124,678149019124,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",,2002-12-17,,"action, dvd",,,,,97461498,,,,,,,,,,,,,,,,,2026-09-16,1
t0bpwp693y,movie,"The Bourne Supremacy","Paul Greengrass",Paul,Greengrass,"Rental Library",25192025457,025192025457,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.","Universal Studios",2009-03-22,,"action, dvd",,,109,,97330426,,,,,1,,,"Matt Damon, Franka Potente, Brian Cox, Julia Stiles, Karl Urban",2.35:1,,,,,,,,2026-09-16,1
prw191kno7,movie,"The Bourne Ultimatum",,,,"Rental Library",25192105135,025192105135,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.","UNIVERSAL STUDIOS HOME ENTERTA",,,"action, dvd",,,,,97297658,,,,,1,,,,,,,,,,,,2026-09-16,1
het0p0e19k,movie,"The Holiday","Nancy Meyers",Nancy,Meyers,"Rental Library",0043396173828,043396173828,"Two women, one American and one British, swap homes at Christmastime following bad breakups. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.","Sony Pictures Home Entertainment",2007-03-13,,"dvd, romantic-comedy",,,136,,97264890,,,,,1,,,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black, Eli Wallach",2.35:1,,,,,,,,2026-09-16,1
9dcninu6rp,movie,"How to Train Your Dragon 2","Dean DeBlois",Dean,DeBlois,"Rental Library",0191329060872,191329060872,"Five years after uniting the dragons and Vikings of Berk, Hiccup and Toothless soar beyond their homeland, charting the vast unknown. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider with a startling connection to Hiccup. And as the ruthless dragon conqueror Drago Bludvist rises to seize control of both dragons and people alike, Hiccup must step into his role as a true leader and, alongside his friends and Toothless, protect Berk from a devastating war.","Studio Distribution Services",2018-06-05,,"dvd, kids-family",,,102,,97199354,,,,,1,,,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson, America Ferrera",2.35:1,,,,,,,,2026-09-16,1
lsv83857b9,movie,"Ice Age","Nglish, E.",Nglish,Nglish,"Rental Library",0024543356868,024543356868,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.","20th Century Studios",2017-02-07,,"dvd, kids-family",,,,,97166586,,,,,5,,,,,,,,,,,,2026-09-16,1
7f2oao2hd6,movie,"Two Brothers","Jean-Jacques Annaud",Jean-Jacques,Annaud,"Rental Library",0025192412721,025192412721,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.","Universal Pictures Home Entertainment",2017-07-04,,"dvd, kids-family",,,105,,96707834,,,,,1,,,"Guy Pearce, Jean-Claude Dreyfus, Freddie Highmore, Philippine Leroy-Beaulieu, Oanh Nguyen",2.35:1,,,,,,,,2026-09-16,1
j7s2g2fqlq,movie,"How to Train Your Dragon: The Hidden World","Dean DeBlois",Dean,DeBlois,"Rental Library",0191329059814,191329059814,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.","Studio Distribution Services",2019-05-21,,"dvd, kids-family",,,105,,96675066,,,,,1,,,"Jay Baruchel, America Ferrera, Cate Blanchett, Gerard Butler, Jonah Hill",2.35:1,,,,,,,,2026-09-16,1
