call_number,title,description,tags,image_path
191-BLRTRA-50-001A,Trainwreck,"Ever since her father drilled into her head that monogamy isn't realistic, magazine writer Amy has made promiscuity her credo. As much as she enjoys an uninhibited life free of commitment, Amy is really in a rut. While writing a profile about charming and successful sports doctor Aaron Conners, she finds herself actually falling in love for the first time -- and what's more, Aaron seems to really like her too. Amy starts to wonder if it's time to clean up her act and face her fears.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTRA-50-001A.jpg
191-BLRTR2-50-001A,Transporter 2,"Professional driver, and former Special Forces officer, Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policy director and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.","Blu-Ray, action",libib-sync/batch-0012/191-BLRTR2-50-001A.jpg
191-BLRTRN-50-001A,Transporter 3 (2-Disc Fully Loaded Edition),"Transporter 3 is a 2008 action film in which professional driver and courier Frank Martin is coerced into transporting a valuable cargo across Europe, with a bomb bracelet ensuring he stays close to his car.","Blu-Ray, action",libib-sync/batch-0012/191-BLRTRN-50-001A.jpg
191-BLRTRI-50-001A,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,"Blu-Ray, action",libib-sync/batch-0012/191-BLRTRI-50-001A.jpg
191-BLRUND-50-001A,UNDEFEATABLE (Vinegar Syndrome),"Undefeatable is a 1993 Hong Kong martial arts film starring Cynthia Rothrock as a street fighter who takes on a psychotic, steroid-fueled killer terrorizing the city.","Blu-Ray, action",libib-sync/batch-0012/191-BLRUND-50-001A.jpg
191-BLRVH3-50-001A,V/H/S,"When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire one rare VHS tape, they discover more found footage than they had bargained for.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRVH3-50-001A.jpg
191-BLRVH2-50-001A,V/H/S/2,"Inside a darkened house looms a column of TVs littered with VHS tapes, a pagan shrine to forgotten analog gods. The screens crackle and pop endlessly with monochrome vistas of static white noise permeating the brain and fogging concentration. But you must fight the urge to relax: this is no mere movie night. Those obsolete spools contain more than just magnetic tape. They are imprinted with the very soul of evil.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRVH2-50-001A.jpg
191-BLRVHS-50-001A,V/H/S/94,"After the discovery of a mysterious VHS tape, a brutish police SWAT team launches a high-intensity raid on a remote warehouse, only to discover a sinister cult compound whose collection of pre-recorded material uncovers a nightmarish conspiracy.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRVHS-50-001A.jpg
191-BLRVHD-50-001A,V/H/S/BEYOND,"The infinite playground of forbidden worlds and dangerous lifeforms offered by the sci-fi horror genre will lead to the biggest, maddest, bloodiest V/H/S ever.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRVHD-50-001A.jpg
191-BLRVHL-50-001A,V/H/S: VIRAL,"As the streets of Los Angeles overflow with camera-wielding gawkers seeking to capture images of a bizarre police pursuit, the same people who sought to exploit the suffering of others for amusement on the Internet become the stars of a gruesome viral video from which no one gets out alive.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRVHL-50-001A.jpg
191-BLRVAC-50-001A,Vacation,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRVAC-50-001A.jpg
191-ALFVER-50-001A,Vertigo,Experience this psychological thriller in stunning high definition with a restoration that captures every haunting detail of the suspenseful narrative. This cinematic masterpiece features legendary performances and groundbreaking cinematography that make it an essential addition to any classic film collection. The disc includes immersive bonus content and behind-the-scenes insights into one of the most celebrated titles in movie history.,"DVD, thriller",libib-sync/batch-0012/191-ALFVER-50-001A.jpg
191-BLRWAR-50-001A,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.","Blu-Ray, action",libib-sync/batch-0012/191-BLRWAR-50-001A.jpg
191-BLRWRL-50-001A,Warlock Collection 3-Film Set,"This collection gathers the Warlock films, beginning with the 1989 supernatural horror film about a warlock who travels forward in time from 17th-century Boston to modern Los Angeles, pursued by a witch hunter determined to stop him.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRWRL-50-001A.jpg
191-BLRWAT-50-001A,Waterworld (Arrow Release),"Waterworld is a 1995 post-apocalyptic action film set in a future where the polar ice caps have melted and the Earth is almost entirely covered by ocean, following a mutated drifter who helps a woman and child search for legendary dry land.","Blu-Ray, action",libib-sync/batch-0012/191-BLRWAT-50-001A.jpg
191-BLRWEW-50-001A,We Were Soldiers,"The year is 1965 and America is at war with North Vietnam. Commanding the air cavalry is Lt. Col. Hal Moore (Gibson), a born leader committed to his troops. His target: the Ia Drang Valley, called ""The Valley of Death."" As Moore prepares for one of the most violent battles in U.S. history, he delivers a stirring promise to his soldiers and their families: ""I will leave no man behind...dead or alive. We will all come home together.""","Blu-Ray, drama",libib-sync/batch-0012/191-BLRWEW-50-001A.jpg
191-BLRWER-50-001A,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,"Blu-Ray, comedy",libib-sync/batch-0012/191-BLRWER-50-001A.jpg
191-BLRWHE-50-001A,Where the #$&% is Santa?,"In the midst of a trip to Finland to find the perfect Christmas gift for his wife, Missy, skateboarding superstar MTV personality Bam Margera is struck by inspiration to find the elusive Santa Claus.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRWHE-50-001A.jpg
191-BLRWHR-50-001A,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.","Blu-Ray, kids-family",libib-sync/batch-0012/191-BLRWHR-50-001A.jpg
191-BLRWHI-50-001A,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.","Blu-Ray, action",libib-sync/batch-0012/191-BLRWHI-50-001A.jpg
191-BLRWIS-50-001A,Wish Upon (Director's Cut),"A teenage girl discovers a box with magical powers, but those powers comes with a deadly price.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRWIS-50-001A.jpg
191-BLRWRA-50-001A,Wrath of the Titans,"Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.","Blu-Ray, action",libib-sync/batch-0012/191-BLRWRA-50-001A.jpg
191-BLRZAC-50-001A,Zack Parker's Proxy,"Proxy is a 2013 horror film directed by Zack Parker, following a pregnant woman who is brutally attacked, and the dark secrets that unravel as she bonds with another grieving mother in her support group.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRZAC-50-001A.jpg
